profile,qp,bitrate,crf,rc-lookahead,vbv-init,qpmax,ratetol,ipratio,pbratio,aq-mode,qcomp
high10,37,3210,50.74381521842816,130,0.4951473998761946,13,0.7490848021737881,4663.738589723793,9625.625646784518,1,0.29559863357303506
high422,32,4959,20.069390577355243,103,0.964238528230896,28,0.2156802602232749,3004.3059630180146,5074.654182612507,2,0.8433876633176984
main,51,2113,36.627306290988024,173,0.7290078405587558,7,0.3871081843174309,6872.727137316361,1910.2277996759442,1,0.7057626624104013
high422,32,2886,22.40794733805701,209,0.8421640683145113,11,0.8328593885159359,2327.4409601364478,798.0962073533815,2,0.7503819407898614
main,16,1507,27.659961535567803,162,0.7407805972404122,28,0.9152582391209095,7059.172732737599,488.7559183534373,0,0.8929055556775213
high,47,4623,34.005062744089216,112,0.9002540380352393,48,0.5920408158005355,7814.49029365056,9192.486636934225,1,0.5038851890361815
high10,16,4794,14.427276448666719,225,0.6621934187038567,29,0.08533622921650363,4103.5202738104745,7069.952689733936,1,0.6733825095205307
high10,31,3316,22.456651351077568,82,0.8212816184082454,21,0.04720335838923828,3248.292566290476,8490.86000046131,2,0.22564018609516823
high,61,3839,49.81971617638065,61,0.012109525503265384,28,0.7830050238916939,3458.2588533888447,3386.548501003469,1,0.057601417066677874
high422,4,3291,12.488876715257197,62,0.6009289192021362,10,0.7352947720384185,6152.275962488662,1255.1256781410102,1,0.15168215266191065
high,55,2346,32.03506012271013,226,0.6463045574731892,45,0.16755593566989146,9020.835090284207,187.2251986631346,1,0.02108925789528826
high422,5,1872,30.18890567019527,230,0.9934350103680856,27,0.271091287685703,743.2494282788393,6221.507422949672,0,0.11107710301029472
high10,49,4188,24.77981550976491,167,0.9999144368973373,42,0.5272228088960569,8060.4323727032615,7957.291841226789,2,0.10796587553522252
high10,66,2748,4.967616142878338,110,0.902935607065971,48,0.8462430460884176,7771.50132150648,895.3563049613666,2,0.6465977442414635
baseline,21,4292,20.609851745381693,179,0.39671844504779796,33,0.08603550232717105,9377.367434352653,4191.110513169093,2,0.9843247639717947
high,67,4265,4.5603177485841115,241,0.5592421964116819,29,0.24009925219468897,3049.93481156813,252.501839169853,0,0.22854156218059196
baseline,38,3448,38.82831478780955,90,0.9653340414589826,1,0.4495757968103291,116.02505622798076,6336.811154218945,1,0.47168050200551537
baseline,34,2361,41.86224806326185,95,0.04912131716184476,5,0.1705452770104161,8283.523218547183,4348.387702166261,1,0.04498613241730964
high422,12,1785,14.785121351472837,192,0.045902997188675854,28,0.486464971551281,5489.516983315335,3093.4785985251788,1,0.7091399476708319
high10,2,3326,43.81869523519458,102,0.5403350701423367,25,0.8545527738845367,7179.2931066948395,2044.9609462506123,1,0.632439490987831
high422,6,4570,34.168050729799894,51,0.10527030896846867,48,0.2962955909918972,9091.104328563577,3481.5868910036907,0,0.005772622279942241
high10,56,1560,24.28324504009637,189,0.17100015543329605,16,0.8374299152718511,859.1230238834979,6143.419453718072,1,0.482363635071163
baseline,20,2966,33.766865441126,247,0.9629701304530399,33,0.24143459598609351,9419.138446207051,593.053674747338,1,0.1307203830410405
high,26,3589,4.207035369326352,190,0.016865131571516367,7,0.04921852559813977,1834.483491843749,1751.0176664942724,1,0.2539455939073184
high10,56,3473,36.563087013727234,71,0.1703146056648316,19,0.00867256540261907,456.1475089360301,1816.414101203605,1,0.7221872283416884
high10,14,4703,30.49739690930656,250,0.11034345291179781,51,0.8034310162560961,7243.683031173396,2013.4520754931052,1,0.9783285636662872
high422,14,1610,27.25426304455952,70,0.6604216691708247,18,0.17907093992795087,5288.598542139275,647.8465029785796,0,0.9050676730388376
high,40,4196,14.054174540853404,203,0.5617754653916897,31,0.7178436715736543,9947.731996152534,2176.166126541922,2,0.21452668037105993
high,69,1919,7.601064121319042,67,0.20512847322145555,25,0.13123138942002543,2044.1034203324082,2164.657031703805,1,0.008147793358055155
high,43,1806,22.181820502689845,132,0.35732777733242316,0,0.8058713792051693,8687.996249420796,9377.923705170233,0,0.11866069135774515
high444,24,3033,46.709186782245254,231,0.27981672431939997,9,0.3555893675320334,2718.435254990317,2754.5818625352604,0,0.5945949131598007
high10,6,1818,18.86963881287188,122,0.021697575988233297,29,0.9529629723136329,6087.057489821186,6886.476387726372,0,0.07461355590999719
baseline,66,1891,4.280169964497168,151,0.3565266470218742,45,0.5752355485928364,3980.667480271611,6412.354456535409,1,0.43330170013405345
baseline,50,4766,16.976782157245335,149,0.9691544895602968,25,0.8100845299552595,3737.7568262134687,1391.888993765581,0,0.09402339747852917
main,31,3568,43.48016262960861,135,0.22672837388039724,32,0.05477737922912873,7512.003100226498,7902.774912239218,0,0.05165648617158769
high422,38,2105,6.3846072198264885,90,0.7691196133836269,45,0.6355671964876569,4973.166857547006,4599.030869759111,2,0.8804627470130554
baseline,5,4700,30.98887561199112,242,0.3844183368356231,35,0.24925059898766544,8491.821317964152,9417.433236546847,1,0.9776133132207212
high444,22,4765,3.1615245469162767,170,0.33489175018703743,33,0.23908703247369745,1846.4672698765162,8907.811679671866,2,0.043813909079808866
high422,21,2637,9.047971579076544,242,0.07074789086887778,16,0.27524530648961254,5176.891425177401,5773.1730317514375,0,0.2511504350061021
high,14,1642,29.8956818347787,197,0.6208743067693098,22,0.5542023360152045,563.0272440587825,3703.5017339107044,1,0.7517506056880532
main,34,4807,12.077888318124252,236,0.6598780300323078,31,0.5792481607579337,1574.8610627020787,1762.0653783014484,1,0.7572086340462233
high422,7,4007,32.46901316792969,238,0.032203902731594014,26,0.9296973789126434,4276.196474387116,1344.2914478853575,0,0.02712867137363817
baseline,43,4102,29.533416656905874,55,0.41388076864848,13,0.3197393896986529,3146.1848979252304,7359.06187497412,1,0.721508624444166
baseline,22,4902,8.914253093038585,129,0.4045349811522658,6,0.989597336918906,6080.391518637061,3140.8151531964777,0,0.33711012882703717
baseline,25,2486,13.977974155687885,134,0.3688975459417517,50,0.8723430057822051,1495.6532262427847,6763.748446340935,2,0.9860407642176533
high422,14,3435,41.02123946262244,85,0.27915858151309103,22,0.33219658490081105,7595.562400547714,5373.324765392117,2,0.07066318751415512
high444,31,1687,43.25203305699243,140,0.1377903591891827,29,0.8714353549433845,8046.801439620517,3282.065381966763,2,0.12270925443326552
high10,44,2111,40.54925679043831,124,0.5121763060405291,44,0.8065380235249934,4214.0596231726,9135.977907456641,2,0.9864949789291174
baseline,47,3007,46.08560176486175,151,0.5436229109212328,19,0.582552726602721,9619.05999500884,1931.5536288462088,0,0.8882250131411666
main,17,2078,15.832746395920894,204,0.48057666512026376,5,0.09499482479986154,7249.0549479929305,7829.728411401391,1,0.5914001144977692
high,48,2633,12.911725101259407,190,0.19374299358093638,29,0.04444637883612357,5397.909165032767,1826.7157923819143,1,0.5562382986592534
high10,67,2747,35.077941778967904,223,0.6392096964829181,46,0.8334610842044179,4875.2448224851605,6859.837284431097,1,0.049823935000783304
high10,18,2034,49.62808249473442,247,0.47983238779650217,23,0.5981655821070064,9828.320757181047,3660.4904827659957,2,0.07209455819507193
high422,23,4780,50.11015631020927,75,0.07788334789612839,44,0.08405755303023954,5075.612450743464,786.6527266457734,2,0.7539824786744546
main,8,3396,8.168941407655504,110,0.64231033603338,18,0.18598814502399064,4852.763342080832,2.3290717615775947,0,0.277498253491664
main,21,2895,33.42052867271217,103,0.5392650585397544,41,0.9036366125721098,5277.134539280495,3781.8010619464726,2,0.014863187404273726
high10,65,1509,36.61094413345518,58,0.4723567636174538,3,0.28350531596092854,7213.601142908278,3802.363121222844,2,0.682210599887314
high422,68,3017,45.29161565832496,181,0.05201193682532779,33,0.6073970253588702,4880.795352016306,5420.3622384308555,2,0.9068559885043028
high422,7,3603,5.845579359120774,144,0.4364236687667876,28,0.9189809070293754,7145.471936843131,9401.167920932166,1,0.3104625065062194
main,21,4985,15.403016797279891,137,0.6478383691694745,29,0.35503338183303157,481.87200641550686,2182.8121820266456,1,0.6660547379163477
main,52,2083,23.401457753112734,229,0.015945342796693907,50,0.17232324601848414,6151.41140979347,2406.3498525164505,0,0.016078650233758984
high444,54,3001,30.04487329732807,138,0.8729798842485226,25,0.9382688431623866,4620.543242746376,390.91533205235174,1,0.6770680620763662
baseline,26,1751,15.318233638208735,145,0.7144784109450233,41,0.25962250166411216,2820.7279803035913,957.1138510166277,1,0.43894851195069173
main,67,2716,50.19192577356641,214,0.4835774399877557,32,0.5544710997372507,2432.5012745306085,288.22522056276887,2,0.29845313106000104
high444,2,4882,23.319294502321686,163,0.13185851593015663,19,0.6534995223221388,147.95288203498623,284.55674993958957,2,0.3739765775409115
high422,39,1845,34.791777951206974,96,0.6780808569494444,3,0.5861518695888438,8369.00152277946,3124.6847464331963,0,0.4876171779351549
high444,27,3741,0.7499466094155598,67,0.93304503679504,30,0.7166867792848675,2221.926281784519,9244.382613886697,0,0.05657481237880346
baseline,24,2649,7.131406830149704,224,0.628803282781052,14,0.8137607268013262,7372.415510519064,9369.8150166522,0,0.07381457582524509
baseline,5,3909,20.09905011010191,148,0.5851541159331686,49,0.8566512939359816,4804.773768025716,976.4375353849753,0,0.36081189462710794
baseline,59,2732,36.529187429541835,190,0.10693899937454288,12,0.710749500783147,4540.204824859841,6954.5027197079235,2,0.5495059288388645
baseline,12,4368,39.308961445691935,85,0.8573503400709146,31,0.6508182412291994,3485.322451905852,9394.381505715184,0,0.8607892016481752
high,52,2835,50.342326409372134,243,0.04629458713273704,28,0.8647145765484376,9103.499125407037,1967.112693198595,0,0.9475906396546536
main,40,4344,0.3213170363611094,44,0.30935944748451294,39,0.0857373948360548,2681.3583311791444,3677.096892443703,2,0.7498374862605184
main,2,1894,43.67607628987751,56,0.5637339008055777,50,0.255293351822403,1455.3289727383612,4447.201738253356,0,0.22467302502188302
high444,37,2276,13.718073738044072,189,0.6222678778644272,18,0.6238071747287537,3403.858156961258,7284.043499517755,2,0.6642427262337326
high10,43,4077,3.8595662410571907,75,0.010147809838461641,25,0.18135313278255305,8807.203092769201,7531.194069678367,0,0.9823633441846185
high444,35,4289,42.249545984126456,174,0.7615582889593758,27,0.7274426157944057,463.03451468658994,5086.980432482483,1,0.2659080173546855
main,46,1563,13.919339149377516,143,0.24928118815241707,43,0.22066245674640617,5403.161357564002,3483.4475313632997,0,0.959102021828238
high,57,2525,8.359250725813032,120,0.7139341627141242,18,0.5564838510700854,3719.9928067668143,6839.187159675262,2,0.5581718226348285
high444,57,3124,3.6809652835191837,89,0.3230705703701935,28,0.3613545764031757,7901.395054307052,6990.169451334142,1,0.35883358462126114
high,27,1646,37.584095890338645,209,0.5832558193629402,19,0.5182116135187304,7579.967019883603,1400.0544070839417,0,0.7776984849197992
baseline,39,3263,38.94520448224595,194,0.23446449216803122,0,0.7217724254857251,4378.256054091917,7703.111719959086,2,0.8926400073305449
high444,59,1817,33.0878817156035,217,0.3193998812593062,40,0.416609926662205,8931.953962555399,5793.598250028848,1,0.7372429784738227
high444,14,2362,34.46582021872275,121,0.025271063551548623,20,0.8445398031913385,9738.93236655367,9264.187037070587,1,0.5481230411976208
main,59,3431,41.14451688787229,138,0.8954999870837361,50,0.8347632412209968,892.5892622307907,3574.8800576545923,2,0.3618590316551549
high444,7,4849,25.641929095003636,88,0.7384006714550645,33,0.2274715583706265,7986.034142957107,9136.857966393496,2,0.831972239840087
high10,28,4404,27.247643602125166,241,0.7770445746956067,22,0.8210767024113363,4437.383424019518,1596.4815047505542,0,0.8588776079814784
baseline,3,4837,4.1639041357964,63,0.7776876386207868,21,0.200404279412138,8472.91605386105,5203.095806564688,1,0.8742680873528733
high422,7,1945,23.543738321833946,197,0.9870487143546061,5,0.03217884958723083,8906.963138641458,4779.384266713604,2,0.8132740949308833
baseline,1,4527,39.537351869194154,79,0.8218011218636806,47,0.5152990498911528,5186.577250596134,1618.1201310368754,1,0.3874265499326418
high,4,3286,4.469926836004902,235,0.7257141038038755,18,0.5690238099623878,9330.96237278275,897.7311934792253,1,0.21738571883820335
high444,60,3755,29.158922950258358,106,0.24809130611713637,15,0.9453683814069492,1063.0946652456007,3331.4345831605665,2,0.6543185449518439
main,23,4293,28.38174729830291,115,0.7364092480868328,36,0.0369985635961807,1945.3561040641232,7120.726841420086,2,0.7733263819976209
high422,23,4045,17.64881142833896,230,0.772871798481092,43,0.9918039580199128,2194.7237432595534,939.2166223058518,1,0.8436000678145492
high422,65,3116,10.395738019520115,131,0.8061741141531978,28,0.7330085271194409,5520.218613795142,8729.329437036835,2,0.5255465016606213
high10,39,2950,17.344905564333935,192,0.8667720496196729,43,0.15461428906928265,5663.520803214942,7101.140517666914,2,0.07791614777608713
high444,39,3159,25.519285491363227,196,0.8148487026747449,13,0.0659990037644177,6830.934538806548,2055.184869044121,1,0.46541233084979083
main,21,4919,33.972296212803364,234,0.30348376371776853,50,0.419839491517193,1338.6580476120557,4341.270613998847,2,0.5924011717656933
high444,57,3730,33.714615521220885,139,0.4416388482634639,22,0.9872601497712508,4144.54059328582,5733.9687775794455,1,0.3779042595133547
high10,17,1628,42.09743741678738,133,0.8526258327438063,2,0.3748560768506528,5578.395872265522,9260.530995025263,2,0.4190880949117419
high444,50,3352,35.251619446987796,78,0.4212372943890694,34,0.5683967529150741,8171.361378437268,979.0693047909083,1,0.09115200869821971
high10,55,2332,24.69439837073383,242,0.631100333083019,23,0.7894741678249514,8354.018158423709,5289.363372212276,1,0.43943614476008175
baseline,20,1575,19.429547011866244,193,0.7819091247485261,12,0.3405147858539107,5531.195160942882,6461.046091623317,0,0.6565207921535432
high,50,2835,9.582633735674905,247,0.06097576222753742,33,0.11523799196527407,3742.0699065892636,5383.3578739188,0,0.8575779242414853
high444,38,2902,0.32368485369479694,128,0.33950717221725535,45,0.2617964484665458,6043.4872222735685,6287.624279477561,2,0.807331496856975
high422,68,4271,50.79981587568714,217,0.053424086829827355,28,0.25360383650094853,7915.534219114247,2475.0203153942375,1,0.49121162636592364
high422,6,2994,19.058282588608012,106,0.05244148811018223,27,0.3372532586367343,9667.69237649901,959.2634026368385,1,0.6186635411593455
baseline,57,4603,8.231848200702446,169,0.7189754012941129,10,0.8167146981645352,9511.2414911448,8522.11160817772,0,0.2592628432399824
main,2,1655,29.56380528532261,47,0.21862768290581558,42,0.15793837226261698,6785.174076813622,8990.254849796524,0,0.8831737404620045
high,66,2603,15.708100764994125,42,0.8713439824529338,49,0.2839754571426699,7393.199234810501,6918.586563814587,2,0.45868935302838
high422,29,3786,14.4703993468689,166,0.8425363288994745,42,0.05331082464642278,9519.633847054203,7649.996634423181,2,0.33089928741073293
high444,17,4301,13.967816469537294,202,0.42709180070185915,49,0.9970951778156909,547.3462106596816,4114.478522430974,2,0.17027220218573313
high,25,4869,45.68388395171458,65,0.7279960954919991,32,0.6479778888971616,6432.79633081532,3237.2030498063377,1,0.40923431190905624
high444,7,3358,6.223324610533834,112,0.7146998757474186,17,0.10585017519741391,4493.188556685239,6184.2312824447845,2,0.29002390720070514
high444,47,4976,30.23769932046735,234,0.10501732047999668,30,0.5446181263136689,8836.906317710398,5747.596902985543,1,0.6504230359588675
baseline,63,1947,12.209727544872393,96,0.5926288079033709,0,0.8048110013418366,3972.613617531935,6131.304281247826,1,0.49861774002426085
high,17,2695,3.534636838732836,237,0.2593985311610456,40,0.7247590613459866,6016.548159133391,516.8143833466277,1,0.19708335215269912
high10,52,1985,21.518533109502034,104,0.37529715281396026,47,0.33340377035914737,1950.146192763237,7809.816015867043,2,0.5679249698978788
