replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
11,32,1024,-1,300,5,yes,4318,430,76790.58333333333
11,32,1024,-1,300,5,yes,4525,448,76541.19333333333
11,33,846,-1,256,5,yes,2672,304,73873.00666666667
11,36,1024,-1,300,5,yes,5000,501,70154.78666666667
11,33,1024,-1,300,5,yes,4790,439,71180.05
11,34,1024,-1,300,5,yes,5000,501,74796.98333333334
11,34,1024,-1,300,5,yes,5000,501,75764.66333333333
11,33,1024,-1,300,5,yes,4673,429,79071.97333333333
11,32,1024,-1,265,5,yes,3359,311,78513.14000000001
11,32,1024,-1,274,5,yes,3508,323,75338.54666666668
7,34,687,-1,160,5,yes,1524,165,74145.71333333333
11,32,1024,-1,300,5,yes,4825,429,71771.15666666668
11,32,1024,-1,300,5,yes,4693,418,70486.63666666667
10,32,1024,-1,284,9,yes,3372,374,88122.34666666666
6,32,892,-1,188,14,yes,1684,208,81576.06999999999
8,32,1024,-1,234,12,yes,2493,288,80245.79
5,32,752,-1,161,16,yes,1209,160,72932.39000000001
8,32,1024,-1,249,11,yes,2752,313,73616.97666666667
7,40,703,-1,218,6,yes,2384,267,74486.97333333334
8,38,901,-1,274,7,yes,3291,355,71125.47666666667
9,36,1024,-1,300,9,yes,4214,444,74171.99666666666
9,37,1024,-1,300,9,yes,4539,474,70778.84666666668
7,40,799,-1,252,6,yes,2948,319,73887.64333333333
11,32,1024,-1,300,13,yes,5000,501,78483.22333333333
3,35,516,-1,225,5,yes,0,1,74467.55
6,32,1024,-1,300,7,yes,2183,206,72826.76333333335
9,32,1024,-1,300,10,yes,4624,475,72261.90000000001
8,32,1024,-1,300,9,yes,4060,411,71739.37333333334
11,35,1024,-1,300,16,yes,5000,501,70636.14
11,36,1024,-1,300,17,yes,5000,501,72504.39
11,35,1024,-1,300,15,yes,5000,501,75868.56333333334
11,39,1024,-1,300,20,yes,5000,501,78157.82333333333
11,33,1024,-1,300,10,yes,4228,446,76733.34666666666
7,33,315,-1,100,6,yes,306,80,81134.35333333333
11,36,261,-1,100,5,yes,394,85,69432.57
10,36,282,-1,100,5,yes,369,84,77676.35666666667
9,35,334,-1,100,5,yes,306,82,78965.05333333333
7,33,367,-1,100,6,yes,249,79,73824.37666666666
11,32,1024,-1,300,20,yes,5000,501,75762.56333333334
11,32,1024,-1,300,20,yes,5000,501,77108.31333333334
11,32,1024,-1,300,20,yes,5000,501,77834.02333333333
11,32,1024,-1,300,20,yes,5000,501,72662.84999999999
11,32,1024,-1,300,19,yes,5000,501,76657.26666666666
11,34,1024,-2,300,18,yes,4187,501,79626.22
11,35,1024,-2,300,20,yes,3528,489,76264.43333333333
11,37,1024,-3,294,20,yes,1853,309,79502.15666666666
11,35,1024,-2,300,20,yes,3563,491,73188.06999999999
11,33,1024,-1,300,16,yes,5000,501,73553.27666666667
6,32,448,-5,267,9,yes,1001,220,77643.89333333333
11,34,1024,-3,300,11,yes,3959,501,76987.58333333333
4,32,312,-5,210,8,yes,311,105,75783.67666666668
8,33,696,-5,300,10,yes,2099,335,76567.63666666667
11,36,1024,-2,300,12,yes,4975,501,75528.40666666666
1,37,256,-2,100,8,yes,418,82,75794.89
2,35,256,-2,100,15,no,0,65,72365.39666666667
1,38,256,-2,100,6,yes,604,87,75417.03333333334
2,37,256,-2,100,8,yes,380,81,75046.31666666667
1,37,256,-2,100,7,yes,492,84,73585.71666666667
11,32,1024,-2,300,8,yes,5000,501,79023.75666666667
11,32,1024,-1,300,5,yes,5000,501,69883.80333333333
8,32,569,-4,248,20,yes,724,42,76304.24333333335
11,32,1024,-2,300,11,yes,4400,448,73438.17333333334
11,32,1024,-1,300,5,yes,5000,501,69213.52666666667
8,32,256,-1,123,10,yes,170,38,66925.77666666667
8,34,256,-1,131,10,yes,214,61,66168.25
7,35,256,-1,123,7,yes,173,49,75637.03666666667
9,34,256,-1,128,8,yes,167,42,69647.3
8,32,256,-1,129,11,yes,242,58,76027.48666666666
11,32,1024,-1,300,5,yes,5000,501,77077.97666666667
11,32,1024,-1,300,5,yes,5000,501,68808.11666666665
11,32,1024,-1,300,5,yes,5000,501,74109.68666666666
11,32,1024,-1,300,5,yes,5000,501,66630.43
11,32,1024,-1,300,5,yes,5000,501,74117.46666666667
11,44,1024,-1,300,13,no,1,612,66589.79
11,41,1024,-1,300,14,no,1,616,68417.87333333334
11,45,1024,-1,300,12,no,1,650,84142.20333333332
11,44,1024,-1,300,13,no,1,640,73832.00666666667
11,45,1024,-1,300,13,no,1,642,80446.61666666668
11,42,1024,-1,300,14,no,1,622,75900.01
11,43,1024,-1,300,13,no,1,654,74685.45
11,45,1024,-1,300,13,no,1,650,74827.73666666668
11,45,1024,-1,300,13,no,1,653,75511.25333333334
11,45,1024,-1,300,12,no,1,640,77679.84666666666
